STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1420;2025092923:16;    1;  119.0;    0.0;    0.0;   0;   132.34;2025093000:00;eor
       1420;2025093000:16;    1;  117.0;    0.0;    0.0;   0;   132.36;2025093001:00;eor
       1420;2025093001:15;    1;  116.0;    0.0;    0.0;   0;   129.10;2025093002:00;eor
       1420;2025093002:15;    1;  120.0;    0.0;    0.0;   0;   123.17;2025093003:00;eor
       1420;2025093003:15;    1;  122.0;    0.0;    0.0;   0;   115.39;2025093004:00;eor
       1420;2025093004:15;    1;  121.0;    0.0;    0.0;   0;   106.50;2025093005:00;eor
       1420;2025093005:15;    1;  121.0;    0.0;    0.0;   0;    97.03;2025093006:00;eor
       1420;2025093006:15;    1;  121.0;    5.0;    6.0;   0;    87.43;2025093007:00;eor
       1420;2025093007:15;    1;  121.0;   26.0;   29.0;   5;    78.09;2025093008:00;eor
       1420;2025093008:15;    1;  118.0;   58.0;   65.0;   7;    69.44;2025093009:00;eor
       1420;2025093009:15;    1;  132.0;   49.0;   49.0;   0;    62.00;2025093010:00;eor
       1420;2025093010:15;    1;  132.0;   68.0;   80.0;   8;    56.43;2025093011:00;eor
       1420;2025093011:15;    1;  122.0;   77.0;  156.0;  38;    53.41;2025093012:00;eor
       1420;2025093012:15;    1;  119.0;   83.0;  176.0;  43;    53.42;2025093013:00;eor
       1420;2025093013:15;    1;  120.0;   70.0;  129.0;  34;    56.47;2025093014:00;eor
       1420;2025093014:15;    1;  116.0;   58.0;  118.0;  40;    62.07;2025093015:00;eor
       1420;2025093015:15;    1;  115.0;   34.0;   36.0;   0;    69.53;2025093016:00;eor
       1420;2025093016:15;    1;  112.0;   25.0;   34.0;  14;    78.20;2025093017:00;eor
       1420;2025093017:15;    1;  120.0;    8.0;    9.0;   4;    87.56;2025093018:00;eor
       1420;2025093018:15;    1;  133.0;    0.0;    0.0;   0;    97.19;2025093019:00;eor
       1420;2025093019:15;    1;  128.0;    0.0;    0.0;   0;   106.69;2025093020:00;eor
       1420;2025093020:15;    1;  126.0;    0.0;    0.0;   0;   115.62;2025093021:00;eor
       1420;2025093021:15;    1;  127.0;    0.0;    0.0;   0;   123.44;2025093022:00;eor
       1420;2025093022:15;    1;  112.0;    0.0;    0.0;   0;   129.42;2025093023:00;eor
       1420;2025093023:15;    1;  104.0;    0.0;    0.0;   0;   132.73;2025100100:00;eor
       1420;2025100100:15;    1;  111.0;    0.0;    0.0;   0;   132.74;2025100101:00;eor
       1420;2025100101:15;    1;  105.0;    0.0;    0.0;   0;   129.46;2025100102:00;eor
       1420;2025100102:15;    1;  101.0;    0.0;    0.0;   0;   123.51;2025100103:00;eor
       1420;2025100103:15;    1;   -999;    0.0;    0.0;   0;   115.71;2025100104:00;eor
       1420;2025100104:15;    1;   98.0;    0.0;    0.0;   0;   106.80;2025100105:00;eor
       1420;2025100105:15;    1;   97.0;    0.0;    0.0;   0;    97.33;2025100106:00;eor
       1420;2025100106:15;    1;   97.0;    6.0;   10.0;  31;    87.73;2025100107:00;eor
       1420;2025100107:15;    1;   97.0;   18.0;   55.0;  60;    78.39;2025100108:00;eor
       1420;2025100108:15;    1;   98.0;   25.0;  109.0;  60;    69.76;2025100109:00;eor
       1420;2025100109:15;    1;   -999;   30.0;  158.0;  60;    62.35;2025100110:00;eor
       1420;2025100110:15;    1;  101.0;   33.0;  193.0;  60;    56.80;2025100111:00;eor
       1420;2025100111:15;    1;  102.0;   33.0;  213.0;  60;    53.79;2025100112:00;eor
       1420;2025100112:15;    1;  105.0;   39.0;  194.0;  54;    53.81;2025100113:00;eor
       1420;2025100113:15;    1;  111.0;   57.0;  145.0;  34;    56.84;2025100114:00;eor
       1420;2025100114:15;    1;  114.0;   50.0;  141.0;  45;    62.42;2025100115:00;eor
       1420;2025100115:15;    1;  111.0;   36.0;   80.0;  33;    69.85;2025100116:00;eor
       1420;2025100116:15;    1;  108.0;   22.0;   55.0;  59;    78.51;2025100117:00;eor
       1420;2025100117:15;    1;  103.0;    6.0;   10.0;  23;    87.86;2025100118:00;eor
       1420;2025100118:15;    1;  106.0;    0.0;    0.0;   0;    97.49;2025100119:00;eor
       1420;2025100119:15;    1;  101.0;    0.0;    0.0;   0;   106.99;2025100120:00;eor
       1420;2025100120:15;    1;  104.0;    0.0;    0.0;   0;   115.94;2025100121:00;eor
       1420;2025100121:15;    1;   -999;    0.0;    0.0;   0;   123.78;2025100122:00;eor
       1420;2025100122:15;    1;   98.0;    0.0;    0.0;   0;   129.78;2025100123:00;eor
       1420;2025100123:15;    1;   97.0;    0.0;    0.0;   0;   133.11;2025100200:00;eor
       1420;2025100200:15;    1;   96.0;    0.0;    0.0;   0;   133.13;2025100201:00;eor
       1420;2025100201:15;    1;   96.0;    0.0;    0.0;   0;   129.83;2025100202:00;eor
       1420;2025100202:15;    1;   96.0;    0.0;    0.0;   0;   123.85;2025100203:00;eor
       1420;2025100203:15;    1;   95.0;    0.0;    0.0;   0;   116.03;2025100204:00;eor
       1420;2025100204:15;    1;   95.0;    0.0;    0.0;   0;   107.11;2025100205:00;eor
       1420;2025100205:15;    1;   95.0;    0.0;    0.0;   0;    97.62;2025100206:00;eor
       1420;2025100206:15;    1;   94.0;    6.0;    9.0;  30;    88.03;2025100207:00;eor
       1420;2025100207:15;    1;   95.0;   19.0;   53.0;  60;    78.70;2025100208:00;eor
       1420;2025100208:15;    1;   96.0;   27.0;  107.0;  60;    70.08;2025100209:00;eor
       1420;2025100209:15;    1;   98.0;   31.0;  156.0;  60;    62.69;2025100210:00;eor
       1420;2025100210:15;    1;  100.0;   32.0;  192.0;  60;    57.17;2025100211:00;eor
       1420;2025100211:15;    1;  102.0;   41.0;  209.0;  58;    54.18;2025100212:00;eor
       1420;2025100212:15;    1;  104.0;   42.0;  196.0;  54;    54.19;2025100213:00;eor
       1420;2025100213:15;    1;  104.0;   36.0;  199.0;  60;    57.21;2025100214:00;eor
       1420;2025100214:15;    1;  106.0;   43.0;  148.0;  57;    62.77;2025100215:00;eor
       1420;2025100215:15;    1;  105.0;   37.0;  109.0;  60;    70.18;2025100216:00;eor
       1420;2025100216:15;    1;  103.0;   18.0;   57.0;  60;    78.82;2025100217:00;eor
       1420;2025100217:15;    1;  102.0;    5.0;    8.0;  18;    88.16;2025100218:00;eor
       1420;2025100218:15;    1;  101.0;    0.0;    0.0;   0;    97.79;2025100219:00;eor
       1420;2025100219:15;    1;  100.0;    0.0;    0.0;   0;   107.30;2025100220:00;eor
       1420;2025100220:15;    1;   -999;    0.0;    0.0;   0;   116.26;2025100221:00;eor
       1420;2025100221:15;    1;   98.0;    0.0;    0.0;   0;   124.12;2025100222:00;eor
       1420;2025100222:15;    1;   97.0;    0.0;    0.0;   0;   130.15;2025100223:00;eor
       1420;2025100223:15;    1;   96.0;    0.0;    0.0;   0;   133.50;2025100300:00;eor
       1420;2025100300:15;    1;   95.0;    0.0;    0.0;   0;   133.51;2025100301:00;eor
       1420;2025100301:15;    1;   95.0;    0.0;    0.0;   0;   130.20;2025100302:00;eor
       1420;2025100302:15;    1;   95.0;    0.0;    0.0;   0;   124.19;2025100303:00;eor
       1420;2025100303:14;    1;   95.0;    0.0;    0.0;   0;   116.35;2025100304:00;eor
       1420;2025100304:14;    1;   95.0;    0.0;    0.0;   0;   107.41;2025100305:00;eor
       1420;2025100305:14;    1;  108.0;    0.0;    0.0;   0;    97.92;2025100306:00;eor
       1420;2025100306:14;    1;  106.0;   12.0;   14.0;  19;    88.32;2025100307:00;eor
       1420;2025100307:14;    1;  107.0;   45.0;   64.0;  54;    79.01;2025100308:00;eor
       1420;2025100308:14;    1;  117.0;   41.0;   50.0;  16;    70.41;2025100309:00;eor
       1420;2025100309:14;    1;  119.0;   48.0;   49.0;   0;    63.04;2025100310:00;eor
       1420;2025100310:14;    1;  120.0;   91.0;   98.0;   0;    57.54;2025100311:00;eor
       1420;2025100311:14;    1;  122.0;  111.0;  119.0;   6;    54.56;2025100312:00;eor
       1420;2025100312:14;    1;  125.0;   65.0;   65.0;   0;    54.58;2025100313:00;eor
       1420;2025100313:14;    1;  122.0;  102.0;  111.0;   8;    57.58;2025100314:00;eor
       1420;2025100314:14;    1;  119.0;   82.0;   89.0;   2;    63.11;2025100315:00;eor
       1420;2025100315:14;    1;  124.0;   42.0;   42.0;   0;    70.50;2025100316:00;eor
       1420;2025100316:14;    1;  123.0;   21.0;   21.0;   0;    79.12;2025100317:00;eor
       1420;2025100317:14;    1;  126.0;    3.0;    3.0;   0;    88.46;2025100318:00;eor
       1420;2025100318:14;    1;  126.0;    0.0;    0.0;   0;    98.08;2025100319:00;eor
       1420;2025100319:14;    1;  125.0;    0.0;    0.0;   0;   107.60;2025100320:00;eor
       1420;2025100320:14;    1;  126.0;    0.0;    0.0;   0;   116.57;2025100321:00;eor
       1420;2025100321:14;    1;  125.0;    0.0;    0.0;   0;   124.46;2025100322:00;eor
       1420;2025100322:14;    1;  126.0;    0.0;    0.0;   0;   130.52;2025100323:00;eor
       1420;2025100323:14;    1;  127.0;    0.0;    0.0;   0;   133.88;2025100400:00;eor
       1420;2025100400:14;    1;  130.0;    0.0;    0.0;   0;   133.90;2025100401:00;eor
       1420;2025100401:14;    1;  131.0;    0.0;    0.0;   0;   130.56;2025100402:00;eor
       1420;2025100402:14;    1;  131.0;    0.0;    0.0;   0;   124.53;2025100403:00;eor
       1420;2025100403:14;    1;  132.0;    0.0;    0.0;   0;   116.67;2025100404:00;eor
       1420;2025100404:14;    1;  133.0;    0.0;    0.0;   0;   107.71;2025100405:00;eor
       1420;2025100405:14;    1;  133.0;    0.0;    0.0;   0;    98.22;2025100406:00;eor
       1420;2025100406:14;    1;  134.0;    1.0;    1.0;   0;    88.62;2025100407:00;eor
       1420;2025100407:14;    1;  135.0;    9.0;    9.0;   0;    79.32;2025100408:00;eor
       1420;2025100408:14;    1;  137.0;    8.0;    8.0;   0;    70.73;2025100409:00;eor
       1420;2025100409:14;    1;  139.0;   13.0;   13.0;   0;    63.39;2025100410:00;eor
       1420;2025100410:14;    1;  140.0;   12.0;   12.0;   0;    57.91;2025100411:00;eor
       1420;2025100411:14;    1;  139.0;   23.0;   23.0;   0;    54.95;2025100412:00;eor
       1420;2025100412:14;    1;  137.0;   35.0;   35.0;   0;    54.96;2025100413:00;eor
       1420;2025100413:14;    1;  132.0;   37.0;   37.0;   0;    57.95;2025100414:00;eor
       1420;2025100414:14;    1;  121.0;   50.0;   78.0;  17;    63.46;2025100415:00;eor
       1420;2025100415:14;    1;  113.0;   39.0;   74.0;  28;    70.83;2025100416:00;eor
       1420;2025100416:14;    1;  119.0;   10.0;   17.0;   7;    79.43;2025100417:00;eor
       1420;2025100417:14;    1;  113.0;    5.0;    6.0;   0;    88.76;2025100418:00;eor
       1420;2025100418:14;    1;   98.0;    0.0;    0.0;   0;    98.38;2025100419:00;eor
       1420;2025100419:14;    1;   98.0;    0.0;    0.0;   0;   107.90;2025100420:00;eor
       1420;2025100420:14;    1;   -999;    0.0;    0.0;   0;   116.89;2025100421:00;eor
       1420;2025100421:14;    1;  105.0;    0.0;    0.0;   0;   124.80;2025100422:00;eor
       1420;2025100422:14;    1;  126.0;    0.0;    0.0;   0;   130.88;2025100423:00;eor
       1420;2025100423:14;    1;  116.0;    0.0;    0.0;   0;   134.26;2025100500:00;eor
       1420;2025100500:14;    1;  125.0;    0.0;    0.0;   0;   134.28;2025100501:00;eor
       1420;2025100501:14;    1;  118.0;    0.0;    0.0;   0;   130.93;2025100502:00;eor
       1420;2025100502:14;    1;  111.0;    0.0;    0.0;   0;   124.87;2025100503:00;eor
       1420;2025100503:14;    1;  108.0;    0.0;    0.0;   0;   116.98;2025100504:00;eor
       1420;2025100504:14;    1;  114.0;    0.0;    0.0;   0;   108.01;2025100505:00;eor
       1420;2025100505:14;    1;  110.0;    0.0;    0.0;   0;    98.51;2025100506:00;eor
       1420;2025100506:14;    1;  110.0;    6.0;    6.0;   0;    88.92;2025100507:00;eor
       1420;2025100507:14;    1;  117.0;   21.0;   22.0;   0;    79.63;2025100508:00;eor
       1420;2025100508:14;    1;  123.0;   51.0;   52.0;   1;    71.06;2025100509:00;eor
       1420;2025100509:14;    1;  118.0;   64.0;   69.0;   3;    63.73;2025100510:00;eor
       1420;2025100510:14;    1;  125.0;   80.0;   81.0;   0;    58.27;2025100511:00;eor
       1420;2025100511:14;    1;  119.0;   79.0;  122.0;  26;    55.33;2025100512:00;eor
       1420;2025100512:14;    1;  112.0;   55.0;  149.0;  43;    55.34;2025100513:00;eor
       1420;2025100513:14;    1;  126.0;   65.0;   72.0;   3;    58.32;2025100514:00;eor
       1420;2025100514:14;    1;  117.0;   62.0;  120.0;  36;    63.81;2025100515:00;eor
       1420;2025100515:14;    1;  125.0;   44.0;   44.0;   0;    71.15;2025100516:00;eor
       1420;2025100516:14;    1;  128.0;    9.0;    9.0;   0;    79.74;2025100517:00;eor
       1420;2025100517:14;    1;  125.0;    1.0;    2.0;   0;    89.05;2025100518:00;eor
       1420;2025100518:14;    1;  122.0;    0.0;    0.0;   0;    98.67;2025100519:00;eor
       1420;2025100519:14;    1;  125.0;    0.0;    0.0;   0;   108.20;2025100520:00;eor
       1420;2025100520:14;    1;  127.0;    0.0;    0.0;   0;   117.21;2025100521:00;eor
       1420;2025100521:14;    1;  126.0;    0.0;    0.0;   0;   125.14;2025100522:00;eor
       1420;2025100522:14;    1;  123.0;    0.0;    0.0;   0;   131.24;2025100523:00;eor
       1420;2025100523:14;    1;  112.0;    0.0;    0.0;   0;   134.64;2025100600:00;eor
       1420;2025100600:14;    1;  113.0;    0.0;    0.0;   0;   134.66;2025100601:00;eor
       1420;2025100601:14;    1;  106.0;    0.0;    0.0;   0;   131.29;2025100602:00;eor
       1420;2025100602:14;    1;  106.0;    0.0;    0.0;   0;   125.21;2025100603:00;eor
       1420;2025100603:14;    1;  113.0;    0.0;    0.0;   0;   117.30;2025100604:00;eor
       1420;2025100604:14;    1;  117.0;    0.0;    0.0;   0;   108.31;2025100605:00;eor
       1420;2025100605:14;    1;  122.0;    0.0;    0.0;   0;    98.80;2025100606:00;eor
       1420;2025100606:14;    1;  124.0;    1.0;    1.0;   0;    89.21;2025100607:00;eor
       1420;2025100607:14;    1;  128.0;   11.0;   11.0;   0;    79.93;2025100608:00;eor
       1420;2025100608:14;    1;  128.0;   21.0;   21.0;   0;    71.38;2025100609:00;eor
       1420;2025100609:14;    1;  126.0;   21.0;   21.0;   0;    64.08;2025100610:00;eor
       1420;2025100610:13;    1;  128.0;   24.0;   24.0;   0;    58.64;2025100611:00;eor
       1420;2025100611:13;    1;  129.0;   27.0;   27.0;   0;    55.71;2025100612:00;eor
       1420;2025100612:13;    1;  132.0;   15.0;   15.0;   0;    55.73;2025100613:00;eor
       1420;2025100613:13;    1;  132.0;   10.0;   10.0;   0;    58.69;2025100614:00;eor
       1420;2025100614:13;    1;  132.0;    6.0;    6.0;   0;    64.15;2025100615:00;eor
       1420;2025100615:13;    1;  132.0;    6.0;    6.0;   0;    71.48;2025100616:00;eor
       1420;2025100616:13;    1;  132.0;    3.0;    3.0;   0;    80.05;2025100617:00;eor
       1420;2025100617:13;    1;  132.0;    1.0;    1.0;   0;    89.35;2025100618:00;eor
       1420;2025100618:13;    1;  132.0;    0.0;    0.0;   0;    98.96;2025100619:00;eor
       1420;2025100619:13;    1;  131.0;    0.0;    0.0;   0;   108.50;2025100620:00;eor
       1420;2025100620:13;    1;  130.0;    0.0;    0.0;   0;   117.52;2025100621:00;eor
       1420;2025100621:13;    1;  131.0;    0.0;    0.0;   0;   125.47;2025100622:00;eor
       1420;2025100622:13;    1;  131.0;    0.0;    0.0;   0;   131.60;2025100623:00;eor
       1420;2025100623:13;    1;  131.0;    0.0;    0.0;   0;   135.02;2025100700:00;eor
       1420;2025100700:13;    1;  131.0;    0.0;    0.0;   0;   135.04;2025100701:00;eor
       1420;2025100701:13;    1;  132.0;    0.0;    0.0;   0;   131.65;2025100702:00;eor
       1420;2025100702:13;    1;  132.0;    0.0;    0.0;   0;   125.54;2025100703:00;eor
       1420;2025100703:13;    1;  131.0;    0.0;    0.0;   0;   117.61;2025100704:00;eor
       1420;2025100704:13;    1;  132.0;    0.0;    0.0;   0;   108.61;2025100705:00;eor
       1420;2025100705:13;    1;  132.0;    0.0;    0.0;   0;    99.10;2025100706:00;eor
       1420;2025100706:13;    1;  132.0;    2.0;    2.0;   0;    89.51;2025100707:00;eor
       1420;2025100707:13;    1;  133.0;   11.0;   11.0;   0;    80.24;2025100708:00;eor
       1420;2025100708:13;    1;  134.0;   33.0;   33.0;   0;    71.71;2025100709:00;eor
       1420;2025100709:13;    1;  135.0;   49.0;   49.0;   0;    64.42;2025100710:00;eor
       1420;2025100710:13;    1;  136.0;   87.0;   87.0;   0;    59.01;2025100711:00;eor
       1420;2025100711:13;    1;  137.0;   95.0;   96.0;   0;    56.09;2025100712:00;eor
       1420;2025100712:13;    1;  138.0;   51.0;   51.0;   0;    56.11;2025100713:00;eor
       1420;2025100713:13;    1;  138.0;   28.0;   28.0;   0;    59.05;2025100714:00;eor
       1420;2025100714:13;    1;  138.0;   32.0;   32.0;   0;    64.50;2025100715:00;eor
       1420;2025100715:13;    1;  138.0;   30.0;   30.0;   0;    71.80;2025100716:00;eor
       1420;2025100716:13;    1;  138.0;   14.0;   14.0;   0;    80.35;2025100717:00;eor
       1420;2025100717:13;    1;  137.0;    2.0;    2.0;   0;    89.64;2025100718:00;eor
       1420;2025100718:13;    1;  135.0;    0.0;    0.0;   0;    99.25;2025100719:00;eor
       1420;2025100719:13;    1;  135.0;    0.0;    0.0;   0;   108.80;2025100720:00;eor
       1420;2025100720:13;    1;  136.0;    0.0;    0.0;   0;   117.83;2025100721:00;eor
       1420;2025100721:13;    1;  136.0;    0.0;    0.0;   0;   125.81;2025100722:00;eor
       1420;2025100722:13;    1;  136.0;    0.0;    0.0;   0;   131.97;2025100723:00;eor
       1420;2025100723:13;    1;  136.0;    0.0;    0.0;   0;   135.40;2025100800:00;eor
       1420;2025100800:13;    1;  136.0;    0.0;    0.0;   0;   135.42;2025100801:00;eor
       1420;2025100801:13;    1;  136.0;    0.0;    0.0;   0;   132.01;2025100802:00;eor
       1420;2025100802:13;    1;  136.0;    0.0;    0.0;   0;   125.88;2025100803:00;eor
       1420;2025100803:13;    1;  136.0;    0.0;    0.0;   0;   117.92;2025100804:00;eor
       1420;2025100804:13;    1;  136.0;    0.0;    0.0;   0;   108.91;2025100805:00;eor
       1420;2025100805:13;    1;  136.0;    0.0;    0.0;   0;    99.39;2025100806:00;eor
       1420;2025100806:13;    1;  136.0;    1.0;    1.0;   0;    89.80;2025100807:00;eor
       1420;2025100807:13;    1;  136.0;    5.0;    5.0;   0;    80.54;2025100808:00;eor
       1420;2025100808:13;    1;  136.0;   14.0;   14.0;   0;    72.03;2025100809:00;eor
       1420;2025100809:13;    1;  137.0;   23.0;   23.0;   0;    64.77;2025100810:00;eor
       1420;2025100810:13;    1;  137.0;   33.0;   33.0;   0;    59.37;2025100811:00;eor
       1420;2025100811:13;    1;  138.0;   30.0;   30.0;   0;    56.47;2025100812:00;eor
       1420;2025100812:13;    1;  137.0;   64.0;   64.0;   0;    56.48;2025100813:00;eor
       1420;2025100813:13;    1;  136.0;   74.0;   74.0;   0;    59.42;2025100814:00;eor
       1420;2025100814:13;    1;  138.0;   35.0;   35.0;   0;    64.84;2025100815:00;eor
       1420;2025100815:13;    1;  138.0;   17.0;   17.0;   0;    72.12;2025100816:00;eor
       1420;2025100816:13;    1;  137.0;   10.0;   10.0;   0;    80.65;2025100817:00;eor
       1420;2025100817:13;    1;  137.0;    1.0;    1.0;   0;    89.94;2025100818:00;eor
       1420;2025100818:13;    1;  137.0;    0.0;    0.0;   0;    99.55;2025100819:00;eor
       1420;2025100819:13;    1;  137.0;    0.0;    0.0;   0;   109.09;2025100820:00;eor
       1420;2025100820:13;    1;  138.0;    0.0;    0.0;   0;   118.14;2025100821:00;eor
       1420;2025100821:13;    1;  138.0;    0.0;    0.0;   0;   126.14;2025100822:00;eor
       1420;2025100822:13;    1;  136.0;    0.0;    0.0;   0;   132.32;2025100823:00;eor
       1420;2025100823:13;    1;  133.0;    0.0;    0.0;   0;   135.78;2025100900:00;eor
       1420;2025100900:13;    1;  120.0;    0.0;    0.0;   0;   135.80;2025100901:00;eor
       1420;2025100901:13;    1;  109.0;    0.0;    0.0;   0;   132.37;2025100902:00;eor
       1420;2025100902:13;    1;  117.0;    0.0;    0.0;   0;   126.21;2025100903:00;eor
       1420;2025100903:13;    1;  128.0;    0.0;    0.0;   0;   118.23;2025100904:00;eor
       1420;2025100904:13;    1;  127.0;    0.0;    0.0;   0;   109.20;2025100905:00;eor
       1420;2025100905:13;    1;  131.0;    0.0;    0.0;   0;    99.68;2025100906:00;eor
       1420;2025100906:13;    1;  133.0;    1.0;    1.0;   0;    90.09;2025100907:00;eor
       1420;2025100907:13;    1;  134.0;   10.0;   10.0;   0;    80.84;2025100908:00;eor
       1420;2025100908:13;    1;  132.0;   37.0;   38.0;   0;    72.35;2025100909:00;eor
       1420;2025100909:13;    1;  133.0;   63.0;   63.0;   0;    65.11;2025100910:00;eor
       1420;2025100910:13;    1;  133.0;   92.0;   93.0;   0;    59.74;2025100911:00;eor
       1420;2025100911:13;    1;  136.0;   90.0;   91.0;   0;    56.85;2025100912:00;eor
       1420;2025100912:13;    1;  135.0;   91.0;   91.0;   0;    56.86;2025100913:00;eor
       1420;2025100913:13;    1;  135.0;   70.0;  101.0;  16;    59.78;2025100914:00;eor
       1420;2025100914:13;    1;  121.0;   39.0;   61.0;  15;    65.18;2025100915:00;eor
       1420;2025100915:13;    1;  113.0;   26.0;   78.0;  50;    72.44;2025100916:00;eor
       1420;2025100916:13;    1;  111.0;   14.0;   45.0;  60;    80.96;2025100917:00;eor
       1420;2025100917:13;    1;  109.0;    3.0;    4.0;   4;    90.23;2025100918:00;eor
       1420;2025100918:13;    1;  108.0;    0.0;    0.0;   0;    99.84;2025100919:00;eor
       1420;2025100919:13;    1;  106.0;    0.0;    0.0;   0;   109.39;2025100920:00;eor
       1420;2025100920:13;    1;  105.0;    0.0;    0.0;   0;   118.45;2025100921:00;eor
       1420;2025100921:13;    1;  104.0;    0.0;    0.0;   0;   126.47;2025100922:00;eor
       1420;2025100922:12;    1;  104.0;    0.0;    0.0;   0;   132.68;2025100923:00;eor
       1420;2025100923:12;    1;  116.0;    0.0;    0.0;   0;   136.16;2025101000:00;eor
       1420;2025101000:12;    1;  126.0;    0.0;    0.0;   0;   136.17;2025101001:00;eor
       1420;2025101001:12;    1;  127.0;    0.0;    0.0;   0;   132.73;2025101002:00;eor
       1420;2025101002:12;    1;  130.0;    0.0;    0.0;   0;   126.54;2025101003:00;eor
       1420;2025101003:12;    1;  130.0;    0.0;    0.0;   0;   118.54;2025101004:00;eor
       1420;2025101004:12;    1;  131.0;    0.0;    0.0;   0;   109.50;2025101005:00;eor
       1420;2025101005:12;    1;  131.0;    0.0;    0.0;   0;    99.97;2025101006:00;eor
       1420;2025101006:12;    1;  131.0;    1.0;    1.0;   0;    90.39;2025101007:00;eor
       1420;2025101007:12;    1;  132.0;    6.0;    6.0;   0;    81.15;2025101008:00;eor
       1420;2025101008:12;    1;  132.0;   19.0;   19.0;   0;    72.67;2025101009:00;eor
       1420;2025101009:12;    1;  133.0;   49.0;   49.0;   0;    65.45;2025101010:00;eor
       1420;2025101010:12;    1;  133.0;   63.0;   63.0;   0;    60.10;2025101011:00;eor
       1420;2025101011:12;    1;  123.0;   81.0;  138.0;  30;    57.22;2025101012:00;eor
       1420;2025101012:12;    1;  134.0;   72.0;   79.0;   4;    57.24;2025101013:00;eor
       1420;2025101013:12;    1;  136.0;   47.0;   47.0;   0;    60.15;2025101014:00;eor
       1420;2025101014:12;    1;  135.0;   51.0;   52.0;   0;    65.52;2025101015:00;eor
       1420;2025101015:12;    1;  135.0;   31.0;   31.0;   0;    72.76;2025101016:00;eor
       1420;2025101016:12;    1;  136.0;   10.0;   10.0;   0;    81.26;2025101017:00;eor
       1420;2025101017:12;    1;  134.0;    2.0;    2.0;   0;    90.52;2025101018:00;eor
       1420;2025101018:12;    1;  129.0;    0.0;    0.0;   0;   100.12;2025101019:00;eor
       1420;2025101019:12;    1;  127.0;    0.0;    0.0;   0;   109.68;2025101020:00;eor
       1420;2025101020:12;    1;  110.0;    0.0;    0.0;   0;   118.76;2025101021:00;eor
       1420;2025101021:12;    1;  108.0;    0.0;    0.0;   0;   126.80;2025101022:00;eor
       1420;2025101022:12;    1;  108.0;    0.0;    0.0;   0;   133.04;2025101023:00;eor
       1420;2025101023:12;    1;  107.0;    0.0;    0.0;   0;   136.53;2025101100:00;eor
       1420;2025101100:12;    1;  107.0;    0.0;    0.0;   0;   136.55;2025101101:00;eor
       1420;2025101101:12;    1;  108.0;    0.0;    0.0;   0;   133.08;2025101102:00;eor
       1420;2025101102:12;    1;  118.0;    0.0;    0.0;   0;   126.87;2025101103:00;eor
       1420;2025101103:12;    1;  112.0;    0.0;    0.0;   0;   118.85;2025101104:00;eor
       1420;2025101104:12;    1;  108.0;    0.0;    0.0;   0;   109.79;2025101105:00;eor
       1420;2025101105:12;    1;  109.0;    0.0;    0.0;   0;   100.26;2025101106:00;eor
       1420;2025101106:12;    1;  119.0;    2.0;    3.0;   0;    90.68;2025101107:00;eor
       1420;2025101107:12;    1;  111.0;   27.0;   37.0;  32;    81.45;2025101108:00;eor
       1420;2025101108:12;    1;  105.0;   41.0;   81.0;  60;    72.99;2025101109:00;eor
       1420;2025101109:12;    1;  114.0;   80.0;  103.0;  29;    65.79;2025101110:00;eor
       1420;2025101110:12;    1;  122.0;  105.0;  128.0;  25;    60.46;2025101111:00;eor
       1420;2025101111:12;    1;  134.0;   88.0;   90.0;   0;    57.60;2025101112:00;eor
       1420;2025101112:12;    1;  135.0;   88.0;   89.0;   0;    57.61;2025101113:00;eor
       1420;2025101113:12;    1;  136.0;   71.0;   72.0;   0;    60.51;2025101114:00;eor
       1420;2025101114:12;    1;  137.0;   27.0;   27.0;   0;    65.86;2025101115:00;eor
       1420;2025101115:12;    1;  136.0;   27.0;   28.0;   0;    73.08;2025101116:00;eor
       1420;2025101116:12;    1;  136.0;   10.0;   10.0;   0;    81.56;2025101117:00;eor
       1420;2025101117:12;    1;  135.0;    1.0;    1.0;   0;    90.81;2025101118:00;eor
       1420;2025101118:12;    1;  134.0;    0.0;    0.0;   0;   100.41;2025101119:00;eor
       1420;2025101119:12;    1;  134.0;    0.0;    0.0;   0;   109.97;2025101120:00;eor
       1420;2025101120:12;    1;  134.0;    0.0;    0.0;   0;   119.07;2025101121:00;eor
       1420;2025101121:12;    1;  134.0;    0.0;    0.0;   0;   127.13;2025101122:00;eor
       1420;2025101122:12;    1;  133.0;    0.0;    0.0;   0;   133.39;2025101123:00;eor
       1420;2025101123:12;    1;  133.0;    0.0;    0.0;   0;   136.91;2025101200:00;eor
       1420;2025101200:12;    1;  133.0;    0.0;    0.0;   0;   136.92;2025101201:00;eor
       1420;2025101201:12;    1;  132.0;    0.0;    0.0;   0;   133.44;2025101202:00;eor
       1420;2025101202:12;    1;  132.0;    0.0;    0.0;   0;   127.20;2025101203:00;eor
       1420;2025101203:12;    1;  121.0;    0.0;    0.0;   0;   119.16;2025101204:00;eor
       1420;2025101204:12;    1;  129.0;    0.0;    0.0;   0;   110.08;2025101205:00;eor
       1420;2025101205:12;    1;  130.0;    0.0;    0.0;   0;   100.54;2025101206:00;eor
       1420;2025101206:12;    1;  130.0;    1.0;    1.0;   0;    90.97;2025101207:00;eor
